date,AAPL,AMD,AMZN,ASML,AVGO,BA,BAC,COST,CRM,CVX,GOOGL,INTC,JPM,LMT,META,MSFT,MU,NKE,NVDA,ORCL,QCOM,TSLA,TSM,WMT,XOM
2025-01-17,228.5199737548828,121.45999908447266,225.94000244140625,746.5536499023438,234.44996643066406,171.08999633789062,44.987335205078125,935.6561279296875,320.82244873046875,151.43441772460938,194.98155212402344,21.489999771118164,252.6597442626953,470.7020263671875,609.756103515625,424.0001220703125,105.36029052734375,68.14790344238281,137.504638671875,158.85977172851562,159.34165954589844,426.5,207.61549377441406,90.70867919921875,106.90068817138672
2025-01-21,221.22657775878906,122.27999877929688,230.7100067138672,753.1373901367188,237.28384399414062,175.55999755859375,45.1130256652832,940.1597900390625,323.0761413574219,148.40516662597656,197.02093505859375,21.770000457763672,256.43267822265625,486.0330505371094,613.4280395507812,423.4763488769531,108.97692108154297,70.38935852050781,140.61997985839844,170.24427795410156,161.96571350097656,424.07000732421875,214.68325805664062,91.8333969116211,106.09170532226562
2025-01-22,222.40902709960938,123.75,235.00999450683594,756.7994384765625,237.87628173828125,174.8000030517578,44.271873474121094,937.154052734375,328.7895812988281,146.6888885498047,197.33924865722656,21.860000610351562,256.2474365234375,479.3611145019531,620.4334106445312,440.9688415527344,108.82747650146484,71.2262954711914,146.85069274902344,181.7372589111328,164.84153747558594,415.1099853515625,219.10060119628906,91.98139190673828,104.24530029296875
2025-01-23,222.24008178710938,123.04000091552734,235.4199981689453,736.5940551757812,237.25421142578125,178.5,44.85197830200195,934.63427734375,330.8060607910156,146.31375122070312,196.95130920410156,21.56999969482422,259.27947998046875,477.383544921875,633.3197021484375,441.4728088378906,104.45364379882812,71.466796875,147.00045776367188,183.95693969726562,168.83090209960938,412.3800048828125,220.4945068359375,92.5536117553711,104.83538818359375
2025-01-24,221.36566162109375,122.83999633789062,234.85000610351562,722.7848510742188,241.61856079101562,176.05999755859375,44.97766876220703,932.1741333007812,330.03509521484375,145.9761199951172,199.16970825195312,20.829999923706055,258.197265625,477.0762939453125,644.3053588867188,438.8538818359375,102.80973052978516,70.7741470336914,142.4073028564453,181.1256103515625,166.6522216796875,406.5799865722656,217.8048553466797,93.49089813232422,103.41728210449219
2025-01-27,228.40072631835938,115.01000213623047,235.4199981689453,681.2290649414062,199.58460998535156,175.16000366210938,45.528770446777344,957.5398559570312,343.1028747558594,147.4579315185547,190.81333923339844,20.290000915527344,259.18194580078125,483.5370788574219,656.6343994140625,429.4653015136719,90.77424621582031,72.707763671875,118.24339294433594,156.1468505859375,165.75172424316406,397.1499938964844,188.77796936035156,96.09554290771484,104.85442352294922
2025-01-28,236.74740600585938,114.16999816894531,238.14999389648438,674.5169067382812,204.74874877929688,177.77999877929688,45.28705978393555,951.0123291015625,355.80487060546875,146.50131225585938,194.2852020263672,19.799999237060547,260.4395751953125,439.14715576171875,671.013427734375,441.9571228027344,87.92478942871094,71.56298828125,128.79763793945312,161.78976440429688,166.11000061035156,398.0899963378906,198.68263244628906,95.98702239990234,102.82719421386719
2025-01-29,237.8404083251953,117.3499984741211,237.07000732421875,703.438232421875,203.75148010253906,173.66000366210938,45.200042724609375,956.3197631835938,349.9233703613281,146.01364135742188,194.39463806152344,19.75,259.89361572265625,436.1807556152344,673.1627197265625,437.1441955566406,88.6819839477539,73.6697769165039,123.5155258178711,159.83644104003906,166.2649383544922,389.1000061035156,198.61390686035156,96.19419860839844,103.42680358886719
2025-01-30,236.0816650390625,118.86000061035156,234.63999938964844,727.4635620117188,212.94424438476562,179.52999877929688,45.17103958129883,971.18994140625,339.6134948730469,146.6044921875,199.82626342773438,20.010000228881836,261.50225830078125,441.2591247558594,683.62109375,410.1247253417969,92.15911865234375,75.35326385498047,124.464111328125,168.08380126953125,166.47793579101562,400.2799987792969,204.32699584960938,97.32879638671875,104.28337097167969
2025-01-31,234.50173950195312,115.94999694824219,237.67999267578125,729.7536010742188,218.4835968017578,176.52000427246094,44.76496124267578,972.0531616210938,337.7650146484375,139.91761779785156,202.95989990234375,19.43000030517578,260.5955810546875,444.4270935058594,685.790283203125,410.19390869140625,90.90376281738281,73.97760772705078,119.89094543457031,167.76808166503906,167.4462432861328,404.6000061035156,205.4755401611328,96.84536743164062,101.67557525634766
2025-02-03,226.56246948242188,114.2699966430664,237.4199981689453,721.6103515625,214.98817443847656,175.8699951171875,44.67795181274414,997.7957763671875,335.3333740234375,140.05828857421875,200.18438720703125,19.3799991607666,260.11785888671875,437.1983947753906,694.0296020507812,406.1024475097656,89.58863067626953,73.67938232421875,116.48603820800781,166.32778930664062,164.84153747558594,383.67999267578125,196.13040161132812,98.2068862915039,101.92302703857422
2025-02-04,231.3220672607422,119.5,242.05999755859375,721.9556884765625,219.62899780273438,176.22999572753906,45.16136932373047,1013.6976318359375,340.17694091796875,143.69717407226562,205.3076629638672,19.290000915527344,261.2195129394531,435.5279846191406,700.7264404296875,407.5354309082031,90.3259048461914,73.80445098876953,118.47306060791016,165.62733459472656,167.55274963378906,392.2099914550781,200.30235290527344,99.42041778564453,104.65455627441406
2025-02-05,230.99417114257812,112.01000213623047,236.1699981689453,732.9912719726562,229.07847595214844,181.83999633789062,45.5481071472168,1034.5498046875,343.92327880859375,143.48146057128906,190.3358154296875,19.649999618530273,263.6470642089844,431.87042236328125,701.4031372070312,408.4447021484375,93.25507354736328,71.73614501953125,124.64384460449219,169.34654235839844,170.28330993652344,378.1700134277344,204.7393035888672,101.08777618408203,104.57842254638672
2025-02-06,231.7394256591797,110.16000366210938,238.8300018310547,729.5759887695312,228.446533203125,184.8000030517578,46.157222747802734,1042.594970703125,327.00042724609375,142.45919799804688,190.6044464111328,19.3799991607666,269.9548034667969,430.5744323730469,708.4880981445312,410.9449768066406,94.19161224365234,69.0136947631836,128.48809814453125,170.02723693847656,163.95071411132812,374.32000732421875,206.6338653564453,101.47254943847656,103.19837951660156
2025-02-07,226.1848907470703,107.55999755859375,229.14999389648438,718.293701171875,222.0382537841797,181.49000549316406,45.8284912109375,1036.6163330078125,322.0777587890625,143.13446044921875,184.37696838378906,19.100000381469727,268.8823547363281,426.6097106933594,711.0056762695312,404.9461364746094,91.95986938476562,66.06997680664062,129.64634704589844,172.10879516601562,162.6338653564453,361.6199951171875,202.3342742919922,99.79532623291016,103.63618469238281
2025-02-10,226.45346069335938,110.4800033569336,233.13999938964844,734.4619140625,232.0802001953125,180.5500030517578,45.12269973754883,1054.601806640625,323.43206787109375,146.0886688232422,185.50108337402344,19.770000457763672,264.2417907714844,430.28643798828125,713.87158203125,407.38720703125,95.57648468017578,68.24410247802734,133.37081909179688,176.50868225097656,165.92604064941406,350.7300109863281,204.13070678710938,101.54161071777344,105.61582946777344
2025-02-11,231.3973388671875,111.0999984741211,232.75999450683594,744.8184204101562,232.0802001953125,180.44000244140625,45.23872375488281,1051.0462646484375,320.66424560546875,147.65487670898438,184.35707092285156,20.969999313354492,268.0926818847656,431.3808288574219,716.2597045898438,406.6163635253906,93.7332992553711,68.62889862060547,132.60195922851562,174.80201721191406,166.53604125976562,328.5,204.9062042236328,101.09764099121094,106.28205108642578
2025-02-12,235.62501525878906,111.72000122070312,228.92999267578125,747.973876953125,233.37371826171875,186.25,44.67795181274414,1057.7796630859375,322.3644104003906,145.2727508544922,182.6559600830078,22.479999542236328,268.5411376953125,424.2864990234375,721.812255859375,404.2444763183594,91.3421401977539,69.51393127441406,130.94444274902344,169.89898681640625,164.8899383544922,336.510009765625,202.5895538330078,102.22237396240234,103.0843734741211
2025-02-13,240.26052856445312,111.80999755859375,230.3699951171875,768.5682983398438,232.8306427001953,185.44000244140625,44.79397201538086,1069.438720703125,326.051513671875,146.19183349609375,185.1728057861328,24.1299991607666,269.3892822265625,417.32659912109375,724.9765625,405.72686767578125,95.30747985839844,70.4278335571289,135.08822631835938,171.5168914794922,166.6909942626953,355.94000244140625,198.12310791015625,103.6430892944336,103.83338165283203
